scenario,year,variable,commodity,sector,subsector,value
BAU,2017,investment,,EnvServ,,294.0
BAU,2017,government consumption,EnvServ,,,32.0
BAU,2017,household consumption,EnvServ,RuralHH,,747.0
BAU,2017,household consumption,EnvServ,UrbanHH,,21.0
BAU,2017,output,,ResServ,,22814.0
BAU,2017,production cost,,ResServ,,1.0
BAU,2017,capital demand,,ResServ,,660.0
BAU,2017,labor demand,,ResServ,,415.0
BAU,2017,CO2,,ResServ,,25.133291
BAU,2017,energy demand,Coal,ResServ,,34.0
BAU,2017,energy demand,RefPet,ResServ,,199.0
BAU,2017,energy demand,ElecDist,ResServ,,272.0
BAU,2017,energy demand,GasDist,ResServ,,409.0
BAU,2017,domestic demand,,ResServ,,22814.0
BAU,2017,commodity price,,ResServ,,1.0
BAU,2017,investment,,ResServ,,80.0
BAU,2017,government consumption,ResServ,,,36.0
BAU,2017,household consumption,ResServ,RuralHH,,172.0
BAU,2017,household consumption,ResServ,UrbanHH,,102.0
BAU,2017,output,,Education,,22802.0
BAU,2017,production cost,,Education,,1.0
BAU,2017,capital demand,,Education,,1575.0
BAU,2017,labor demand,,Education,,38.0
BAU,2017,CO2,,Education,,122.73562
BAU,2017,energy demand,Coal,Education,,444.0
BAU,2017,energy demand,RefPet,Education,,272.0
BAU,2017,energy demand,ElecDist,Education,,150.0
BAU,2017,energy demand,GasDist,Education,,115.0
BAU,2017,domestic demand,,Education,,22802.0
BAU,2017,commodity price,,Education,,1.0
BAU,2017,investment,,Education,,8.0
BAU,2017,government consumption,Education,,,32.0
BAU,2017,household consumption,Education,RuralHH,,2451.0
BAU,2017,household consumption,Education,UrbanHH,,287.0
BAU,2017,output,,Health,,20713.0
BAU,2017,production cost,,Health,,1.0
BAU,2017,capital demand,,Health,,53.0
BAU,2017,labor demand,,Health,,285.0
BAU,2017,CO2,,Health,,37.26081
BAU,2017,energy demand,Coal,Health,,10.0
BAU,2017,energy demand,RefPet,Health,,395.0
BAU,2017,energy demand,ElecDist,Health,,26.0
BAU,2017,energy demand,GasDist,Health,,882.0
BAU,2017,domestic demand,,Health,,20707.0
BAU,2017,commodity price,,Health,,1.0
BAU,2017,investment,,Health,,21.0
BAU,2017,government consumption,Health,,,28.0
BAU,2017,household consumption,Health,RuralHH,,148.0
BAU,2017,household consumption,Health,UrbanHH,,976.0
BAU,2017,output,,RecEnt,,22056.0
BAU,2017,production cost,,RecEnt,,1.0
BAU,2017,capital demand,,RecEnt,,72.0
BAU,2017,labor demand,,RecEnt,,514.0
BAU,2017,CO2,,RecEnt,,274.4312
BAU,2017,energy demand,Coal,RecEnt,,977.0
BAU,2017,energy demand,RefPet,RecEnt,,390.0
BAU,2017,energy demand,ElecDist,RecEnt,,744.0
BAU,2017,energy demand,GasDist,RecEnt,,663.0
BAU,2017,domestic demand,,RecEnt,,22052.0
BAU,2017,commodity price,,RecEnt,,1.0
BAU,2017,investment,,RecEnt,,137.0
BAU,2017,government consumption,RecEnt,,,96.0
BAU,2017,household consumption,RecEnt,RuralHH,,304.0
BAU,2017,household consumption,RecEnt,UrbanHH,,490.0
BAU,2017,output,,PubAdm,,21736.0
BAU,2017,production cost,,PubAdm,,1.0
BAU,2017,capital demand,,PubAdm,,93.0
BAU,2017,labor demand,,PubAdm,,54.0
BAU,2017,CO2,,PubAdm,,87.9144
BAU,2017,energy demand,Coal,PubAdm,,188.0
BAU,2017,energy demand,RefPet,PubAdm,,823.0
BAU,2017,energy demand,ElecDist,PubAdm,,954.0
BAU,2017,energy demand,GasDist,PubAdm,,614.0
BAU,2017,domestic demand,,PubAdm,,21726.0
BAU,2017,commodity price,,PubAdm,,1.0
BAU,2017,investment,,PubAdm,,522.0
BAU,2017,government consumption,PubAdm,,,114.0
BAU,2017,household consumption,PubAdm,RuralHH,,389.0
BAU,2017,household consumption,PubAdm,UrbanHH,,541.0
BAU,2017,CO2,,RuralHH,,245.80544
BAU,2017,labor supply,,RuralHH,,23378.0
BAU,2017,energy demand,Coal,RuralHH,,122.0
BAU,2017,energy demand,RefPet,RuralHH,,207.0
BAU,2017,energy demand,ElecDist,RuralHH,,2013.0
BAU,2017,energy demand,GasDist,RuralHH,,1680.0
BAU,2017,CO2,,UrbanHH,,167.53365
BAU,2017,labor supply,,UrbanHH,,46123.0
BAU,2017,energy demand,Coal,UrbanHH,,184.0
BAU,2017,energy demand,RefPet,UrbanHH,,311.0
BAU,2017,energy demand,ElecDist,UrbanHH,,5355.0
BAU,2017,energy demand,GasDist,UrbanHH,,1558.0
BAU,2017,labor wage,,,,1.0
BAU,2017,capital rent,,,,1.0
BAU,2017,real gdp-va,,,,115033.0
BAU,2017,real gdp-demand,,,,115033.0
BAU,2017,total factor productivity,,,,1.0
BAU,2017,total CO2 emissions,,,,52646.363
BAU,2017,CO2 price,,,,0.0
BAU,2018,output,,AgFFF,,22465.463
BAU,2018,production cost,,AgFFF,,1.0052845
BAU,2018,capital demand,,AgFFF,,866.76025
BAU,2018,labor demand,,AgFFF,,247.28352
BAU,2018,CO2,,AgFFF,,582.89685
BAU,2018,energy demand,Coal,AgFFF,,622.4102
BAU,2018,energy demand,RefPet,AgFFF,,935.0852
BAU,2018,energy demand,ElecDist,AgFFF,,450.43808
BAU,2018,energy demand,GasDist,AgFFF,,706.0041
BAU,2018,domestic demand,,AgFFF,,22439.064
BAU,2018,commodity price,,AgFFF,,1.0052704
BAU,2018,investment,,AgFFF,,1.0504061
BAU,2018,government consumption,AgFFF,,,1.262985
BAU,2018,household consumption,AgFFF,RuralHH,,17.670727
BAU,2018,household consumption,AgFFF,UrbanHH,,25.323704
BAU,2018,output,,Coal,,20799.432
BAU,2018,production cost,,Coal,,1.0012841
BAU,2018,capital demand,,Coal,,661.5525
BAU,2018,labor demand,,Coal,,999.6282
BAU,2018,CO2,,Coal,,205.84845
BAU,2018,energy demand,Coal,Coal,,161.00218
BAU,2018,energy demand,RefPet,Coal,,69.36186
BAU,2018,energy demand,ElecDist,Coal,,321.5649
BAU,2018,energy demand,GasDist,Coal,,227.08902
BAU,2018,domestic demand,,Coal,,20794.873
BAU,2018,commodity price,,Coal,,1.0012822
BAU,2018,investment,,Coal,,1.0672418
BAU,2018,government consumption,Coal,,,0.0
BAU,2018,household consumption,Coal,RuralHH,,120.2453
BAU,2018,household consumption,Coal,UrbanHH,,179.92772
BAU,2018,output,,OilGas,,32055.014
BAU,2018,production cost,,OilGas,,1.0133371
BAU,2018,capital demand,,OilGas,,202.23322
BAU,2018,labor demand,,OilGas,,4237.799
BAU,2018,CO2,,OilGas,,4235.054
BAU,2018,energy demand,Coal,OilGas,,1007.358
BAU,2018,energy demand,RefPet,OilGas,,755.22375
BAU,2018,energy demand,ElecDist,OilGas,,860.0809
BAU,2018,energy demand,GasDist,OilGas,,428.7403
BAU,2018,domestic demand,,OilGas,,32053.094
BAU,2018,commodity price,,OilGas,,1.0133203
BAU,2018,investment,,OilGas,,21.365892
BAU,2018,government consumption,OilGas,,,31.323793
BAU,2018,household consumption,OilGas,RuralHH,,5346.756
BAU,2018,household consumption,OilGas,UrbanHH,,3373.1824
BAU,2018,output,,MetMin,,28350.951
BAU,2018,production cost,,MetMin,,0.99289197
BAU,2018,capital demand,,MetMin,,1782.712
BAU,2018,labor demand,,MetMin,,5188.57
BAU,2018,CO2,,MetMin,,165.00853
BAU,2018,energy demand,Coal,MetMin,,799.37866
BAU,2018,energy demand,RefPet,MetMin,,228.1622
BAU,2018,energy demand,ElecDist,MetMin,,887.8825
BAU,2018,energy demand,GasDist,MetMin,,935.7666
BAU,2018,domestic demand,,MetMin,,28299.506
BAU,2018,commodity price,,MetMin,,0.99288785
BAU,2018,investment,,MetMin,,282.57126
BAU,2018,government consumption,MetMin,,,420.70416
BAU,2018,household consumption,MetMin,RuralHH,,2186.6902
BAU,2018,household consumption,MetMin,UrbanHH,,3235.5103
BAU,2018,output,,NMetMin,,25423.646
BAU,2018,production cost,,NMetMin,,0.9995112
BAU,2018,capital demand,,NMetMin,,381.1416
BAU,2018,labor demand,,NMetMin,,764.57697
BAU,2018,CO2,,NMetMin,,76.23914
BAU,2018,energy demand,Coal,NMetMin,,943.29926
BAU,2018,energy demand,RefPet,NMetMin,,490.17722
BAU,2018,energy demand,ElecDist,NMetMin,,964.76733
BAU,2018,energy demand,GasDist,NMetMin,,287.89322
BAU,2018,domestic demand,,NMetMin,,25410.744
BAU,2018,commodity price,,NMetMin,,0.9995106
BAU,2018,investment,,NMetMin,,0.0
BAU,2018,government consumption,NMetMin,,,1.2702632
BAU,2018,household consumption,NMetMin,RuralHH,,37.519844
BAU,2018,household consumption,NMetMin,UrbanHH,,56.81688
BAU,2018,output,,FoodPr,,21472.361
BAU,2018,production cost,,FoodPr,,1.0030174
BAU,2018,capital demand,,FoodPr,,442.70264
BAU,2018,labor demand,,FoodPr,,31.948124
BAU,2018,CO2,,FoodPr,,129.28311
BAU,2018,energy demand,Coal,FoodPr,,339.14462
BAU,2018,energy demand,RefPet,FoodPr,,30.079355
BAU,2018,energy demand,ElecDist,FoodPr,,149.26541
BAU,2018,energy demand,GasDist,FoodPr,,615.9649
BAU,2018,domestic demand,,FoodPr,,21469.404
BAU,2018,commodity price,,FoodPr,,1.0030037
BAU,2018,investment,,FoodPr,,12.719205
BAU,2018,government consumption,FoodPr,,,6.3291965
BAU,2018,household consumption,FoodPr,RuralHH,,39.357025
BAU,2018,household consumption,FoodPr,UrbanHH,,57.595192
BAU,2018,output,,Textile,,29744.217
BAU,2018,production cost,,Textile,,0.99841046
BAU,2018,capital demand,,Textile,,1916.357
BAU,2018,labor demand,,Textile,,3338.7354
BAU,2018,CO2,,Textile,,160.45522
BAU,2018,energy demand,Coal,Textile,,937.08276
BAU,2018,energy demand,RefPet,Textile,,400.12665
BAU,2018,energy demand,ElecDist,Textile,,821.76447
BAU,2018,energy demand,GasDist,Textile,,257.80276
BAU,2018,domestic demand,,Textile,,29704.434
BAU,2018,commodity price,,Textile,,0.99841064
BAU,2018,investment,,Textile,,297.9622
BAU,2018,government consumption,Textile,,,494.67676
BAU,2018,household consumption,Textile,RuralHH,,2965.3562
BAU,2018,household consumption,Textile,UrbanHH,,4325.782
BAU,2018,output,,Apparel,,25963.787
BAU,2018,production cost,,Apparel,,1.0009202
BAU,2018,capital demand,,Apparel,,82.400986
BAU,2018,labor demand,,Apparel,,735.9709
BAU,2018,CO2,,Apparel,,52.803074
BAU,2018,energy demand,Coal,Apparel,,452.40335
BAU,2018,energy demand,RefPet,Apparel,,837.4237
BAU,2018,energy demand,ElecDist,Apparel,,296.59326
BAU,2018,energy demand,GasDist,Apparel,,316.34735
BAU,2018,domestic demand,,Apparel,,25904.762
BAU,2018,commodity price,,Apparel,,1.0009192
BAU,2018,investment,,Apparel,,74.81536
BAU,2018,government consumption,Apparel,,,11.41628
BAU,2018,household consumption,Apparel,RuralHH,,8.873773
BAU,2018,household consumption,Apparel,UrbanHH,,7017.7695
BAU,2018,output,,WoodPr,,23685.223
BAU,2018,production cost,,WoodPr,,0.99918
BAU,2018,capital demand,,WoodPr,,386.88147
BAU,2018,labor demand,,WoodPr,,1588.5375
BAU,2018,CO2,,WoodPr,,189.99875
BAU,2018,energy demand,Coal,WoodPr,,86.07694
BAU,2018,energy demand,RefPet,WoodPr,,118.74447
BAU,2018,energy demand,ElecDist,WoodPr,,282.54495
BAU,2018,energy demand,GasDist,WoodPr,,676.2606
BAU,2018,domestic demand,,WoodPr,,23631.682
BAU,2018,commodity price,,WoodPr,,0.99917996
BAU,2018,investment,,WoodPr,,8.610016
BAU,2018,government consumption,WoodPr,,,6.3534174
BAU,2018,household consumption,WoodPr,RuralHH,,119.510605
BAU,2018,household consumption,WoodPr,UrbanHH,,178.34644
BAU,2018,output,,PaperPr,,26979.438
BAU,2018,production cost,,PaperPr,,0.9929332
BAU,2018,capital demand,,PaperPr,,123.12899
BAU,2018,labor demand,,PaperPr,,3906.3376
BAU,2018,CO2,,PaperPr,,45.68981
BAU,2018,energy demand,Coal,PaperPr,,364.73636
BAU,2018,energy demand,RefPet,PaperPr,,207.055
BAU,2018,energy demand,ElecDist,PaperPr,,1049.4136
BAU,2018,energy demand,GasDist,PaperPr,,373.63092
BAU,2018,domestic demand,,PaperPr,,26905.22
BAU,2018,commodity price,,PaperPr,,0.9929175
BAU,2018,investment,,PaperPr,,38.62818
BAU,2018,government consumption,PaperPr,,,51.147915
BAU,2018,household consumption,PaperPr,RuralHH,,7.951364
BAU,2018,household consumption,PaperPr,UrbanHH,,5147.473
BAU,2018,output,,RefPet,,20901.307
BAU,2018,production cost,,RefPet,,1.0021679
BAU,2018,capital demand,,RefPet,,533.6268
BAU,2018,labor demand,,RefPet,,239.01083
BAU,2018,CO2,,RefPet,,76.54168
BAU,2018,energy demand,Coal,RefPet,,179.7939
BAU,2018,energy demand,RefPet,RefPet,,492.89282
BAU,2018,energy demand,ElecDist,RefPet,,1035.2087
BAU,2018,energy demand,GasDist,RefPet,,495.22495
BAU,2018,domestic demand,,RefPet,,20861.559
BAU,2018,commodity price,,RefPet,,1.0021621
BAU,2018,investment,,RefPet,,45.730442
BAU,2018,government consumption,RefPet,,,3.8007069
BAU,2018,household consumption,RefPet,RuralHH,,203.84364
BAU,2018,household consumption,RefPet,UrbanHH,,303.84995
BAU,2018,output,,Chemical,,20322.56
BAU,2018,production cost,,Chemical,,0.9964384
BAU,2018,capital demand,,Chemical,,855.1033
BAU,2018,labor demand,,Chemical,,1881.5056
BAU,2018,CO2,,Chemical,,41.770283
BAU,2018,energy demand,Coal,Chemical,,336.19473
BAU,2018,energy demand,RefPet,Chemical,,20.316492
BAU,2018,energy demand,ElecDist,Chemical,,574.5176
BAU,2018,energy demand,GasDist,Chemical,,94.96436
BAU,2018,domestic demand,,Chemical,,20307.623
BAU,2018,commodity price,,Chemical,,0.9964496
BAU,2018,investment,,Chemical,,5.440484
BAU,2018,government consumption,Chemical,,,0.0
BAU,2018,household consumption,Chemical,RuralHH,,329.8023
BAU,2018,household consumption,Chemical,UrbanHH,,490.3227
BAU,2018,output,,NMetPr,,21158.115
BAU,2018,production cost,,NMetPr,,1.0077274
BAU,2018,capital demand,,NMetPr,,4866.739
BAU,2018,labor demand,,NMetPr,,610.6591
BAU,2018,CO2,,NMetPr,,355.68112
BAU,2018,energy demand,Coal,NMetPr,,738.83716
BAU,2018,energy demand,RefPet,NMetPr,,72.431274
BAU,2018,energy demand,ElecDist,NMetPr,,5.227442
BAU,2018,energy demand,GasDist,NMetPr,,780.96606
BAU,2018,domestic demand,,NMetPr,,21155.176
BAU,2018,commodity price,,NMetPr,,1.0076942
BAU,2018,investment,,NMetPr,,6.242019
BAU,2018,government consumption,NMetPr,,,507.75873
BAU,2018,household consumption,NMetPr,RuralHH,,223.29083
BAU,2018,household consumption,NMetPr,UrbanHH,,332.3029
BAU,2018,output,,Metals,,19978.014
BAU,2018,production cost,,Metals,,1.002526
BAU,2018,capital demand,,Metals,,113.49095
BAU,2018,labor demand,,Metals,,98.85144
BAU,2018,CO2,,Metals,,312.84943
BAU,2018,energy demand,Coal,Metals,,116.239746
BAU,2018,energy demand,RefPet,Metals,,88.15222
BAU,2018,energy demand,ElecDist,Metals,,463.69147
BAU,2018,energy demand,GasDist,Metals,,549.11414
BAU,2018,domestic demand,,Metals,,19977.031
BAU,2018,commodity price,,Metals,,1.0025245
BAU,2018,investment,,Metals,,2.1239235
BAU,2018,government consumption,Metals,,,1.2664443
BAU,2018,household consumption,Metals,RuralHH,,967.6612
BAU,2018,household consumption,Metals,UrbanHH,,2670.1785
BAU,2018,output,,MetalPr,,22776.215
BAU,2018,production cost,,MetalPr,,1.0038184
BAU,2018,capital demand,,MetalPr,,1508.307
BAU,2018,labor demand,,MetalPr,,425.3958
BAU,2018,CO2,,MetalPr,,159.69266
BAU,2018,energy demand,Coal,MetalPr,,835.00836
BAU,2018,energy demand,RefPet,MetalPr,,92.553406
BAU,2018,energy demand,ElecDist,MetalPr,,621.86896
BAU,2018,energy demand,GasDist,MetalPr,,746.9355
BAU,2018,domestic demand,,MetalPr,,22770.31
BAU,2018,commodity price,,MetalPr,,1.0038149
BAU,2018,investment,,MetalPr,,0.0
BAU,2018,government consumption,MetalPr,,,0.0
BAU,2018,household consumption,MetalPr,RuralHH,,4.9156528
BAU,2018,household consumption,MetalPr,UrbanHH,,7.803207
BAU,2018,output,,GenEqp,,23041.084
BAU,2018,production cost,,GenEqp,,1.0010188
BAU,2018,capital demand,,GenEqp,,609.7432
BAU,2018,labor demand,,GenEqp,,886.32
BAU,2018,CO2,,GenEqp,,137.02672
BAU,2018,energy demand,Coal,GenEqp,,218.26724
BAU,2018,energy demand,RefPet,GenEqp,,51.079018
BAU,2018,energy demand,ElecDist,GenEqp,,594.3344
BAU,2018,energy demand,GasDist,GenEqp,,753.7376
BAU,2018,domestic demand,,GenEqp,,23036.145
BAU,2018,commodity price,,GenEqp,,1.0010177
BAU,2018,investment,,GenEqp,,0.0
BAU,2018,government consumption,GenEqp,,,0.0
BAU,2018,household consumption,GenEqp,RuralHH,,0.0
BAU,2018,household consumption,GenEqp,UrbanHH,,778.5886
BAU,2018,output,,SpecEqp,,27046.414
BAU,2018,production cost,,SpecEqp,,0.99963486
BAU,2018,capital demand,,SpecEqp,,319.80362
BAU,2018,labor demand,,SpecEqp,,999.9358
BAU,2018,CO2,,SpecEqp,,183.09401
BAU,2018,energy demand,Coal,SpecEqp,,854.3922
BAU,2018,energy demand,RefPet,SpecEqp,,904.95996
BAU,2018,energy demand,ElecDist,SpecEqp,,326.14102
BAU,2018,energy demand,GasDist,SpecEqp,,389.7111
BAU,2018,domestic demand,,SpecEqp,,27045.408
BAU,2018,commodity price,,SpecEqp,,0.9996348
BAU,2018,investment,,SpecEqp,,3136.9402
BAU,2018,government consumption,SpecEqp,,,428.02548
BAU,2018,household consumption,SpecEqp,RuralHH,,49.36208
BAU,2018,household consumption,SpecEqp,UrbanHH,,73.46097
BAU,2018,output,,TransEqp,,24409.844
BAU,2018,production cost,,TransEqp,,1.0029831
BAU,2018,capital demand,,TransEqp,,906.29803
BAU,2018,labor demand,,TransEqp,,464.0581
BAU,2018,CO2,,TransEqp,,459.1818
BAU,2018,energy demand,Coal,TransEqp,,442.81332
BAU,2018,energy demand,RefPet,TransEqp,,438.18988
BAU,2018,energy demand,ElecDist,TransEqp,,470.6127
BAU,2018,energy demand,GasDist,TransEqp,,651.5602
BAU,2018,domestic demand,,TransEqp,,24403.936
BAU,2018,commodity price,,TransEqp,,1.0029823
BAU,2018,investment,,TransEqp,,147.34341
BAU,2018,government consumption,TransEqp,,,3.7975993
BAU,2018,household consumption,TransEqp,RuralHH,,87.57126
BAU,2018,household consumption,TransEqp,UrbanHH,,129.83601
BAU,2018,output,,ElecEqp,,32822.637
BAU,2018,production cost,,ElecEqp,,1.0011742
BAU,2018,capital demand,,ElecEqp,,2408.26
BAU,2018,labor demand,,ElecEqp,,1687.4086
BAU,2018,CO2,,ElecEqp,,107.57119
BAU,2018,energy demand,Coal,ElecEqp,,601.79395
BAU,2018,energy demand,RefPet,ElecEqp,,977.30676
BAU,2018,energy demand,ElecDist,ElecEqp,,192.64084
BAU,2018,energy demand,GasDist,ElecEqp,,938.2845
BAU,2018,domestic demand,,ElecEqp,,32818.695
BAU,2018,commodity price,,ElecEqp,,1.0011722
BAU,2018,investment,,ElecEqp,,3.203133
BAU,2018,government consumption,ElecEqp,,,2.53631
BAU,2018,household consumption,ElecEqp,RuralHH,,8852.801
BAU,2018,household consumption,ElecEqp,UrbanHH,,2193.599
BAU,2018,output,,ICTEqp,,24809.19
BAU,2018,production cost,,ICTEqp,,1.0432745
BAU,2018,capital demand,,ICTEqp,,954.9589
BAU,2018,labor demand,,ICTEqp,,1360.9105
BAU,2018,CO2,,ICTEqp,,4842.1562
BAU,2018,energy demand,Coal,ICTEqp,,135.23584
BAU,2018,energy demand,RefPet,ICTEqp,,1436.8809
BAU,2018,energy demand,ElecDist,ICTEqp,,468.47192
BAU,2018,energy demand,GasDist,ICTEqp,,161.10025
BAU,2018,domestic demand,,ICTEqp,,24800.102
BAU,2018,commodity price,,ICTEqp,,1.0432143
BAU,2018,investment,,ICTEqp,,2.7171643
BAU,2018,government consumption,ICTEqp,,,2.4340951
BAU,2018,household consumption,ICTEqp,RuralHH,,262.98807
BAU,2018,household consumption,ICTEqp,UrbanHH,,183.95825
BAU,2018,output,,PrecInst,,23748.72
BAU,2018,production cost,,PrecInst,,0.9962917
BAU,2018,capital demand,,PrecInst,,2658.9473
BAU,2018,labor demand,,PrecInst,,3224.653
BAU,2018,CO2,,PrecInst,,84.07847
BAU,2018,energy demand,Coal,PrecInst,,105.632904
BAU,2018,energy demand,RefPet,PrecInst,,534.1035
BAU,2018,energy demand,ElecDist,PrecInst,,795.19794
BAU,2018,energy demand,GasDist,PrecInst,,553.32367
BAU,2018,domestic demand,,PrecInst,,23741.744
BAU,2018,commodity price,,PrecInst,,0.9962942
BAU,2018,investment,,PrecInst,,1.0887759
BAU,2018,government consumption,PrecInst,,,0.0
BAU,2018,household consumption,PrecInst,RuralHH,,274.38287
BAU,2018,household consumption,PrecInst,UrbanHH,,888.4185
BAU,2018,output,,OthMfg,,22684.217
BAU,2018,production cost,,OthMfg,,1.0015799
BAU,2018,capital demand,,OthMfg,,268.91962
BAU,2018,labor demand,,OthMfg,,56.074257
BAU,2018,CO2,,OthMfg,,35.00104
BAU,2018,energy demand,Coal,OthMfg,,237.57545
BAU,2018,energy demand,RefPet,OthMfg,,963.32227
BAU,2018,energy demand,ElecDist,OthMfg,,939.77313
BAU,2018,energy demand,GasDist,OthMfg,,1232.0261
BAU,2018,domestic demand,,OthMfg,,22641.754
BAU,2018,commodity price,,OthMfg,,1.0015833
BAU,2018,investment,,OthMfg,,2.1319182
BAU,2018,government consumption,OthMfg,,,3.8029032
BAU,2018,household consumption,OthMfg,RuralHH,,2994.3904
BAU,2018,household consumption,OthMfg,UrbanHH,,872.97363
BAU,2018,output,,Waste,,25024.742
BAU,2018,production cost,,Waste,,1.0004451
BAU,2018,capital demand,,Waste,,202.0187
BAU,2018,labor demand,,Waste,,699.2524
BAU,2018,CO2,,Waste,,280.68695
BAU,2018,energy demand,Coal,Waste,,549.1632
BAU,2018,energy demand,RefPet,Waste,,575.62
BAU,2018,energy demand,ElecDist,Waste,,224.01634
BAU,2018,energy demand,GasDist,Waste,,66.979675
BAU,2018,domestic demand,,Waste,,24987.213
BAU,2018,commodity price,,Waste,,1.0004455
BAU,2018,investment,,Waste,,0.0
BAU,2018,government consumption,Waste,,,0.0
BAU,2018,household consumption,Waste,RuralHH,,1242.9164
BAU,2018,household consumption,Waste,UrbanHH,,2555.3489
BAU,2018,output,,MachRep,,24585.553
BAU,2018,production cost,,MachRep,,0.9955793
BAU,2018,capital demand,,MachRep,,846.2951
BAU,2018,labor demand,,MachRep,,3226.5764
BAU,2018,CO2,,MachRep,,44.605217
BAU,2018,energy demand,Coal,MachRep,,209.10925
BAU,2018,energy demand,RefPet,MachRep,,571.47217
BAU,2018,energy demand,ElecDist,MachRep,,460.8068
BAU,2018,energy demand,GasDist,MachRep,,226.7122
BAU,2018,domestic demand,,MachRep,,24537.645
BAU,2018,commodity price,,MachRep,,0.9955758
BAU,2018,investment,,MachRep,,0.0
BAU,2018,government consumption,MachRep,,,0.0
BAU,2018,household consumption,MachRep,RuralHH,,830.68146
BAU,2018,household consumption,MachRep,UrbanHH,,638.274
BAU,2018,output,,ElecDist,,32723.986
BAU,2018,production cost,,ElecDist,,0.98669136
BAU,2018,capital demand,,ElecDist,,1338.5173
BAU,2018,labor demand,,ElecDist,,9951.34
BAU,2018,CO2,,ElecDist,,678.66864
BAU,2018,energy demand,Coal,ElecDist,,717.3126
BAU,2018,energy demand,RefPet,ElecDist,,588.10913
BAU,2018,energy demand,ElecDist,ElecDist,,446.15475
BAU,2018,energy demand,GasDist,ElecDist,,139.92365
BAU,2018,domestic demand,,ElecDist,,32678.984
BAU,2018,commodity price,,ElecDist,,0.9866921
BAU,2018,investment,,ElecDist,,15.844931
BAU,2018,government consumption,ElecDist,,,15.441188
BAU,2018,household consumption,ElecDist,RuralHH,,2013.3855
BAU,2018,household consumption,ElecDist,UrbanHH,,5313.915
BAU,2018,output,,GasDist,,26927.074
BAU,2018,production cost,,GasDist,,0.9983523
BAU,2018,capital demand,,GasDist,,629.3887
BAU,2018,labor demand,,GasDist,,1622.8627
BAU,2018,CO2,,GasDist,,1.5008638
BAU,2018,energy demand,Coal,GasDist,,1586.8329
BAU,2018,energy demand,RefPet,GasDist,,490.25882
BAU,2018,energy demand,ElecDist,GasDist,,931.43994
BAU,2018,energy demand,GasDist,GasDist,,805.47046
BAU,2018,domestic demand,,GasDist,,26914.428
BAU,2018,commodity price,,GasDist,,0.99835396
BAU,2018,investment,,GasDist,,1.0798181
BAU,2018,government consumption,GasDist,,,100.46705
BAU,2018,household consumption,GasDist,RuralHH,,1660.6936
BAU,2018,household consumption,GasDist,UrbanHH,,1527.987
