Scenario,rate,delta,variable,sector,subsector,labor,qualifier,value,solvestat
"P_ECF_solar",0.180000000,0.050000000,"output","Elec","","","output",48688.714786445,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Elec","","","price",0.999772452,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Elec","","LabSk","employment",0.000000000,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Elec","","LabSk","Sectoral wage",11.494759180,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Elec","","LabSk","employment intensity",0.002977456,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Elec","","LabUn","employment",0.000000000,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Elec","","LabUn","Sectoral wage",8.086129941,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Elec","","LabUn","employment intensity",0.005092948,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Elec","","total","employment intensity",0.008070403,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Coal","","","output",27570.589214710,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Coal","","","price",0.999965527,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Coal","","LabSk","employment",57.306456203,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Coal","","LabSk","Sectoral wage",17.550036713,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Coal","","LabSk","employment intensity",0.002078536,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Coal","","LabUn","employment",457.651145634,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Coal","","LabUn","Sectoral wage",11.686574220,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Coal","","LabUn","employment intensity",0.016599252,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Coal","","total","employment intensity",0.018677787,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Oilgas","","","output",11337.676699997,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Oilgas","","","price",0.999995802,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Oilgas","","LabSk","employment",41.916212682,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Oilgas","","LabSk","Sectoral wage",16.744305847,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Oilgas","","LabSk","employment intensity",0.003697072,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Oilgas","","LabUn","employment",69.580547238,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Oilgas","","LabUn","Sectoral wage",11.824298064,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Oilgas","","LabUn","employment intensity",0.006137108,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Oilgas","","total","employment intensity",0.009834181,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Roil","","","output",34948.728264094,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Roil","","","price",0.999993656,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Roil","","LabSk","employment",22.208018995,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Roil","","LabSk","Sectoral wage",24.735931205,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Roil","","LabSk","employment intensity",0.000635446,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Roil","","LabUn","employment",34.786199975,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Roil","","LabUn","Sectoral wage",17.289680148,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Roil","","LabUn","employment intensity",0.000995350,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Roil","","total","employment intensity",0.001630795,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Gas","","","output",4049.017174932,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Gas","","","price",0.999979025,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Gas","","LabSk","employment",14.791436125,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Gas","","LabSk","Sectoral wage",6.224233405,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Gas","","LabSk","employment intensity",0.003653093,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Gas","","LabUn","employment",34.662760613,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Gas","","LabUn","Sectoral wage",4.325451790,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Gas","","LabUn","employment intensity",0.008560784,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Gas","","total","employment intensity",0.012213877,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Agri","","","output",89422.314295387,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Agri","","","price",1.000006184,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Agri","","LabSk","employment",708.150769644,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Agri","","LabSk","Sectoral wage",2.664739103,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Agri","","LabSk","employment intensity",0.007919173,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Agri","","LabUn","employment",32944.234874602,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Agri","","LabUn","Sectoral wage",1.552477435,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Agri","","LabUn","employment intensity",0.368411790,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Agri","","total","employment intensity",0.376330963,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Mine","","","output",18826.376340241,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Mine","","","price",0.999982994,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Mine","","LabSk","employment",23.244358681,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Mine","","LabSk","Sectoral wage",20.907508118,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Mine","","LabSk","employment intensity",0.001234670,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Mine","","LabUn","employment",211.794921382,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Mine","","LabUn","Sectoral wage",13.386515611,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Mine","","LabUn","employment intensity",0.011249904,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Mine","","total","employment intensity",0.012484574,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","PapMfg","","","output",12417.476731268,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","PapMfg","","","price",0.999995682,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","PapMfg","","LabSk","employment",20.832018010,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","PapMfg","","LabSk","Sectoral wage",7.085088445,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","PapMfg","","LabSk","employment intensity",0.001677637,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","PapMfg","","LabUn","employment",198.088363184,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","PapMfg","","LabUn","Sectoral wage",4.829152412,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","PapMfg","","LabUn","employment intensity",0.015952384,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","PapMfg","","total","employment intensity",0.017630021,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","CheMfg","","","output",28149.650291871,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","CheMfg","","","price",0.999969085,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","CheMfg","","LabSk","employment",37.291999131,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","CheMfg","","LabSk","Sectoral wage",10.355299072,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CheMfg","","LabSk","employment intensity",0.001324777,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","CheMfg","","LabUn","employment",133.867456478,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","CheMfg","","LabUn","Sectoral wage",6.893858541,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CheMfg","","LabUn","employment intensity",0.004755564,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CheMfg","","total","employment intensity",0.006080340,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","CMMfg","","","output",37137.705930369,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","CMMfg","","","price",0.999986855,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","CMMfg","","LabSk","employment",41.064078860,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","CMMfg","","LabSk","Sectoral wage",9.510564012,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CMMfg","","LabSk","employment intensity",0.001105725,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","CMMfg","","LabUn","employment",532.279052289,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","CMMfg","","LabUn","Sectoral wage",5.922950846,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CMMfg","","LabUn","employment intensity",0.014332578,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","CMMfg","","total","employment intensity",0.015438302,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","IST","","","output",16125.439645142,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","IST","","","price",0.999985638,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","IST","","LabSk","employment",0.000000000,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","IST","","LabSk","Sectoral wage",7.335488725,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","IST","","LabSk","employment intensity",0.002231948,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","IST","","LabUn","employment",0.000000000,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","IST","","LabUn","Sectoral wage",4.994225164,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","IST","","LabUn","employment intensity",0.009369308,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","IST","","total","employment intensity",0.011601256,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","NFM","","","output",23413.998013035,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","NFM","","","price",0.999974098,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","NFM","","LabSk","employment",19.529182674,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","NFM","","LabSk","Sectoral wage",16.560797167,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","NFM","","LabSk","employment intensity",0.000834082,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","NFM","","LabUn","employment",83.939787676,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","NFM","","LabUn","Sectoral wage",11.362575170,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","NFM","","LabUn","employment intensity",0.003585026,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","NFM","","total","employment intensity",0.004419107,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","MetalPr","","","output",1.0280296160E+5,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","MetalPr","","","price",0.999987482,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","MetalPr","","LabSk","employment",82.042992441,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","MetalPr","","LabSk","Sectoral wage",14.247929491,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","MetalPr","","LabSk","employment intensity",0.000798061,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","MetalPr","","LabUn","employment",785.506636803,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","MetalPr","","LabUn","Sectoral wage",7.259280029,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","MetalPr","","LabUn","employment intensity",0.007640895,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","MetalPr","","total","employment intensity",0.008438956,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","GenEqp","","","output",1.2341433685E+5,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","GenEqp","","","price",0.999998358,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","GenEqp","","LabSk","employment",293.360638150,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","GenEqp","","LabSk","Sectoral wage",8.871535027,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","GenEqp","","LabSk","employment intensity",0.002377039,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","GenEqp","","LabUn","employment",1440.856735915,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","GenEqp","","LabUn","Sectoral wage",5.674286758,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","GenEqp","","LabUn","employment intensity",0.011674954,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","GenEqp","","total","employment intensity",0.014051993,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","TransEqp","","","output",64657.636977413,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","TransEqp","","","price",1.000004081,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","TransEqp","","LabSk","employment",126.732888248,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","TransEqp","","LabSk","Sectoral wage",11.896581828,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","TransEqp","","LabSk","employment intensity",0.001960061,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","TransEqp","","LabUn","employment",529.381179553,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","TransEqp","","LabUn","Sectoral wage",8.109646627,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","TransEqp","","LabUn","employment intensity",0.008187450,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","TransEqp","","total","employment intensity",0.010147511,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","ElecEqp","","","output",64802.407701996,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","ElecEqp","","","price",1.000007015,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","ElecEqp","","LabSk","employment",170.121888608,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","ElecEqp","","LabSk","Sectoral wage",10.198893147,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","ElecEqp","","LabSk","employment intensity",0.002625240,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","ElecEqp","","LabUn","employment",755.427876076,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","ElecEqp","","LabUn","Sectoral wage",5.558475573,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","ElecEqp","","LabUn","employment intensity",0.011657404,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","ElecEqp","","total","employment intensity",0.014282645,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","OthMfg","","","output",3.0617907128E+5,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","OthMfg","","","price",1.000002530,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","OthMfg","","LabSk","employment",572.438535298,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","OthMfg","","LabSk","Sectoral wage",7.644201343,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthMfg","","LabSk","employment intensity",0.001869620,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","OthMfg","","LabUn","employment",6239.464100447,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","OthMfg","","LabUn","Sectoral wage",3.557102692,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthMfg","","LabUn","employment intensity",0.020378480,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthMfg","","total","employment intensity",0.022248100,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Constr","","","output",1.3861664977E+5,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Constr","","","price",1.000002399,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Constr","","LabSk","employment",258.391164783,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Constr","","LabSk","Sectoral wage",9.592639905,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Constr","","LabSk","employment intensity",0.001864070,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Constr","","LabUn","employment",3728.336915236,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Constr","","LabUn","Sectoral wage",5.414433670,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Constr","","LabUn","employment intensity",0.026896747,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Constr","","total","employment intensity",0.028760817,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","AirTran","","","output",5091.311618881,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","AirTran","","","price",1.000006588,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","AirTran","","LabSk","employment",27.977978130,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","AirTran","","LabSk","Sectoral wage",13.444342919,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","AirTran","","LabSk","employment intensity",0.005495240,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","AirTran","","LabUn","employment",18.335946329,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","AirTran","","LabUn","Sectoral wage",9.155963267,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","AirTran","","LabUn","employment intensity",0.003601419,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","AirTran","","total","employment intensity",0.009096659,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","OthTran","","","output",50373.136730255,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","OthTran","","","price",1.000009721,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","OthTran","","LabSk","employment",227.071637979,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","OthTran","","LabSk","Sectoral wage",6.514319265,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthTran","","LabSk","employment intensity",0.004507792,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","OthTran","","LabUn","employment",2203.921720010,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","OthTran","","LabUn","Sectoral wage",3.637623890,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthTran","","LabUn","employment intensity",0.043751925,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","OthTran","","total","employment intensity",0.048259718,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","RD","","","output",24934.126869786,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","RD","","","price",1.000013290,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","RD","","LabSk","employment",160.711738806,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","RD","","LabSk","Sectoral wage",23.462833397,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","RD","","LabSk","employment intensity",0.006445453,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","RD","","LabUn","employment",83.227190376,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","RD","","LabUn","Sectoral wage",14.597456408,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","RD","","LabUn","employment intensity",0.003337883,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","RD","","total","employment intensity",0.009783336,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","Service","","","output",3.6867457255E+5,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral price","Service","","","price",1.000013202,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Service","","LabSk","employment",5436.247813801,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Service","","LabSk","Sectoral wage",9.071119287,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Service","","LabSk","employment intensity",0.014745383,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","Service","","LabUn","employment",12656.502793955,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"Sectoral wage","Service","","LabUn","Sectoral wage",3.562633159,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Service","","LabUn","employment intensity",0.034329742,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","Service","","total","employment intensity",0.049075125,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","T_D","","elec_output",4916.631012964,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","T_D","LabSk","employment",86.894584857,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","T_D","LabSk","employment intensity",0.017673603,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","T_D","LabUn","employment",148.633478260,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","T_D","LabUn","employment intensity",0.030230757,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","T_D","total","employment intensity",0.047904360,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","T_D","","output",4916.631012964,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Coal_Power","","elec_output",3709.627732354,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Coal_Power","LabSk","employment",36.745779698,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Coal_Power","LabSk","employment intensity",0.009905517,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Coal_Power","LabUn","employment",62.853779095,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Coal_Power","LabUn","employment intensity",0.016943420,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Coal_Power","total","employment intensity",0.026848936,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Coal_Power","","output",3709.627732354,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Gas_Power","","elec_output",109.169287084,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Gas_Power","LabSk","employment",1.055259126,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Gas_Power","LabSk","employment intensity",0.009666264,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Gas_Power","LabUn","employment",1.805024258,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Gas_Power","LabUn","employment intensity",0.016534176,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Gas_Power","total","employment intensity",0.026200440,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Gas_Power","","output",109.169287084,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Oil_Power","","elec_output",5.398271849,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Oil_Power","LabSk","employment",0.198574736,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Oil_Power","LabSk","employment intensity",0.036784871,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Oil_Power","LabUn","employment",0.339662749,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Oil_Power","LabUn","employment intensity",0.062920646,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Oil_Power","total","employment intensity",0.099705517,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Oil_Power","","output",5.398271849,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Nuclear","","elec_output",98.268915214,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Nuclear","LabSk","employment",0.285174920,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Nuclear","LabSk","employment intensity",0.002901985,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Nuclear","LabUn","employment",0.487792656,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Nuclear","LabUn","employment intensity",0.004963855,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Nuclear","total","employment intensity",0.007865840,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Nuclear","","output",98.268915214,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Hydro","","elec_output",855.448268249,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Hydro","LabSk","employment",17.973947319,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Hydro","LabSk","employment intensity",0.021011145,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Hydro","LabUn","employment",30.744497139,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Hydro","LabUn","employment intensity",0.035939633,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Hydro","total","employment intensity",0.056950778,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Hydro","","output",855.448268249,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Wind","","elec_output",102.970976351,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Wind","LabSk","employment",0.856457592,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Wind","LabSk","employment intensity",0.008317466,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Wind","LabUn","employment",1.464973576,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Wind","LabUn","employment intensity",0.014227053,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Wind","total","employment intensity",0.022544519,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Wind","","output",102.970976351,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"elec_output","","Solar","","elec_output",3.780000000,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Solar","LabSk","employment",0.044684341,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Solar","LabSk","employment intensity",0.011821254,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment","","Solar","LabUn","employment",0.076432715,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Solar","LabUn","employment intensity",0.020220295,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"employment intensity","","Solar","total","employment intensity",0.032041549,1.000000000
"P_ECF_solar",0.180000000,0.050000000,"output","","Solar","","output",3.780000000,1.000000000
