Scenario,year,variable,sector,sector2,subsector,labor,qualifier,value,solvestat
BAU,2015,elec_price,,,T_D,,elec_price,2.034173406,1
BAU,2015,elec_tax,,,T_D,,elec_tax,0.048069152,1
BAU,2015,employment,,,T_D,Labor,employment,1596.547724,1
BAU,2015,elec_output,,,Coal_Power,,elec_output,4208.445891,1
BAU,2015,elec_price,,,Coal_Power,,elec_price,6.19863929,1
BAU,2015,elec_tax,,,Coal_Power,,elec_tax,0.057431269,1
BAU,2015,employment,,,Coal_Power,Labor,employment,775.1875371,1
BAU,2015,elec_output,,,Gas_Power,,elec_output,119.8741469,1
BAU,2015,elec_price,,,Gas_Power,,elec_price,6.30322819,1
BAU,2015,elec_tax,,,Gas_Power,,elec_tax,0.05772277,1
BAU,2015,employment,,,Gas_Power,Labor,employment,31.70474912,1
BAU,2015,elec_output,,,Oil_Power,,elec_output,5.526158567,1
BAU,2015,elec_price,,,Oil_Power,,elec_price,43.98395812,1
BAU,2015,elec_tax,,,Oil_Power,,elec_tax,0.00866825,1
BAU,2015,employment,,,Oil_Power,Labor,employment,32.77988355,1
BAU,2015,elec_output,,,Nuclear,,elec_output,104.4801218,1
BAU,2015,elec_price,,,Nuclear,,elec_price,14.69667913,1
BAU,2015,elec_tax,,,Nuclear,,elec_tax,0.012147132,1
BAU,2015,employment,,,Nuclear,Labor,employment,112.773941,1
BAU,2015,elec_output,,,Hydro,,elec_output,960.8124317,1
BAU,2015,elec_price,,,Hydro,,elec_price,8.130415955,1
BAU,2015,elec_tax,,,Hydro,,elec_tax,0.04407789,1
BAU,2015,employment,,,Hydro,Labor,employment,953.8526778,1
BAU,2015,elec_output,,,Wind,,elec_output,115.8514833,1
BAU,2015,elec_price,,,Wind,,elec_price,23.70414893,1
BAU,2015,elec_tax,,,Wind,,elec_tax,-0.043772675,1
BAU,2015,employment,,,Wind,Labor,employment,270.7108525,1
BAU,2015,elec_output,,,Solar,,elec_output,4.312332331,1
BAU,2015,elec_price,,,Solar,,elec_price,22.98801014,1
BAU,2015,elec_tax,,,Solar,,elec_tax,-0.198516937,1
BAU,2015,employment,,,Solar,Labor,employment,5.487882788,1
BAU,2015,elec_output,,,Biomass,,elec_output,34.19265464,1
BAU,2015,elec_price,,,Biomass,,elec_price,21.85613957,1
BAU,2015,elec_tax,,,Biomass,,elec_tax,-0.136079567,1
BAU,2015,employment,,,Biomass,Labor,employment,64.04573652,1
BAU,2015,ECO2,Elec,,,,ECO2,27.09723296,1
BAU,2015,ECO2,Coal,,,,ECO2,8.816490077,1
BAU,2015,ECO2,Oilgas,,,,ECO2,0.037512018,1
BAU,2015,ECO2,Roil,,,,ECO2,0.559814748,1
BAU,2015,ECO2,Gas,,,,ECO2,0.881650633,1
BAU,2015,ECO2,AgriPr,,,,ECO2,0.004821438,1
BAU,2015,ECO2,FrsPr,,,,ECO2,0.003462645,1
BAU,2015,ECO2,AnimPr,,,,ECO2,0.002410053,1
BAU,2015,ECO2,FshPr,,,,ECO2,0.003629061,1
BAU,2015,ECO2,OthAgri,,,,ECO2,0.002390542,1
BAU,2015,ECO2,Mine,,,,ECO2,0.551804051,1
BAU,2015,ECO2,PapMfg,,,,ECO2,0.780234827,1
BAU,2015,ECO2,CheMfg,,,,ECO2,4.125407818,1
BAU,2015,ECO2,CMMfg,,,,ECO2,6.360453407,1
BAU,2015,ECO2,IST,,,,ECO2,5.538988206,1
BAU,2015,ECO2,NFM,,,,ECO2,1.141829908,1
BAU,2015,ECO2,MetalPr,,,,ECO2,15.30061857,1
BAU,2015,ECO2,GenEqp,,,,ECO2,0.535028721,1
BAU,2015,ECO2,TransEqp,,,,ECO2,0.103150396,1
BAU,2015,ECO2,ElecEqp,,,,ECO2,0,1
BAU,2015,ECO2,Biofuel,,,,ECO2,0.003332269,1
BAU,2015,ECO2,OthMfg,,,,ECO2,5.709157585,1
BAU,2015,ECO2,Constr,,,,ECO2,0.451761913,1
BAU,2015,ECO2,AirTran,,,,ECO2,0.008895856,1
BAU,2015,ECO2,OthTran,,,,ECO2,0.165777448,1
BAU,2015,ECO2,RD,,,,ECO2,0.040446442,1
BAU,2015,ECO2,Service,,,,ECO2,0.469646764,1
BAU,2015,ECO2,fd,,,,ECO2,0.513706974,1
BAU,2015,ECO2,Elec,,,,ECO2,0.045642123,1
BAU,2015,ECO2,Coal,,,,ECO2,0.062007308,1
BAU,2015,ECO2,Oilgas,,,,ECO2,0.12704696,1
BAU,2015,ECO2,Roil,,,,ECO2,0.663052765,1
BAU,2015,ECO2,Gas,,,,ECO2,0.051116319,1
BAU,2015,ECO2,AgriPr,,,,ECO2,0.418314677,1
BAU,2015,ECO2,FrsPr,,,,ECO2,0.039688025,1
BAU,2015,ECO2,AnimPr,,,,ECO2,0.036321952,1
BAU,2015,ECO2,FshPr,,,,ECO2,0.068037014,1
BAU,2015,ECO2,OthAgri,,,,ECO2,0.029097879,1
BAU,2015,ECO2,Mine,,,,ECO2,0.41018078,1
BAU,2015,ECO2,PapMfg,,,,ECO2,0.013995122,1
BAU,2015,ECO2,CheMfg,,,,ECO2,0.401007816,1
BAU,2015,ECO2,CMMfg,,,,ECO2,0.511552586,1
BAU,2015,ECO2,IST,,,,ECO2,0.017092794,1
BAU,2015,ECO2,NFM,,,,ECO2,0.242091661,1
BAU,2015,ECO2,MetalPr,,,,ECO2,0.243057878,1
BAU,2015,ECO2,GenEqp,,,,ECO2,0.219821274,1
BAU,2015,ECO2,TransEqp,,,,ECO2,0.091832835,1
BAU,2015,ECO2,ElecEqp,,,,ECO2,0.054441091,1
BAU,2015,ECO2,Biofuel,,,,ECO2,0.000426778,1
BAU,2015,ECO2,OthMfg,,,,ECO2,1.083980478,1
BAU,2015,ECO2,Constr,,,,ECO2,0.696955234,1
BAU,2015,ECO2,AirTran,,,,ECO2,0.5595613,1
BAU,2015,ECO2,OthTran,,,,ECO2,3.170575419,1
BAU,2015,ECO2,RD,,,,ECO2,0.303992234,1
BAU,2015,ECO2,Service,,,,ECO2,1.633385638,1
BAU,2015,ECO2,fd,,,,ECO2,0.940684266,1
BAU,2015,ECO2,Elec,,,,ECO2,0.200717244,1
BAU,2015,ECO2,Coal,,,,ECO2,0.016975187,1
BAU,2015,ECO2,Oilgas,,,,ECO2,0.007662675,1
BAU,2015,ECO2,Roil,,,,ECO2,0.057500563,1
BAU,2015,ECO2,Gas,,,,ECO2,0.580326768,1
BAU,2015,ECO2,AgriPr,,,,ECO2,0.000069573,1
BAU,2015,ECO2,FrsPr,,,,ECO2,0.000038371,1
BAU,2015,ECO2,AnimPr,,,,ECO2,0.000014589,1
BAU,2015,ECO2,FshPr,,,,ECO2,0.000214098,1
BAU,2015,ECO2,OthAgri,,,,ECO2,0.000151357,1
BAU,2015,ECO2,Mine,,,,ECO2,0.003623865,1
BAU,2015,ECO2,PapMfg,,,,ECO2,0.000897666,1
BAU,2015,ECO2,CheMfg,,,,ECO2,0.351845976,1
BAU,2015,ECO2,CMMfg,,,,ECO2,0.017144145,1
BAU,2015,ECO2,IST,,,,ECO2,0.002253605,1
BAU,2015,ECO2,NFM,,,,ECO2,0.007108447,1
BAU,2015,ECO2,MetalPr,,,,ECO2,0.039991582,1
BAU,2015,ECO2,GenEqp,,,,ECO2,0.042670687,1
BAU,2015,ECO2,TransEqp,,,,ECO2,0.004422116,1
BAU,2015,ECO2,ElecEqp,,,,ECO2,0.003180684,1
BAU,2015,ECO2,Biofuel,,,,ECO2,0.000000198,1
BAU,2015,ECO2,OthMfg,,,,ECO2,0.06506513,1
BAU,2015,ECO2,Constr,,,,ECO2,0.000685582,1
BAU,2015,ECO2,AirTran,,,,ECO2,0.000633039,1
BAU,2015,ECO2,OthTran,,,,ECO2,0.432385574,1
BAU,2015,ECO2,RD,,,,ECO2,0.002896356,1
BAU,2015,ECO2,Service,,,,ECO2,0.192664235,1
BAU,2015,ECO2,fd,,,,ECO2,0.880004576,1
BAU,2015,total employment,,,,Labor,total employment,2.67E+05,1
BAU,2015,aggregated wage,,,,Labor,aggregated wage,1.119282942,1
BAU,2015,GDP,,,,,GDP,6.36E+05,1
BAU,2015,TFP,,,,,TFP,1.157625,1
BAU,2015,Welfare,,,,,Welfare,6.16E+05,1
BAU,2015,clim0,,,,,clim0,1,1
BAU,2015,tclim,,,,,tclim,102.2868326,1
BAU,2015,pco2,,,,,carbon price,0.00001,1
BAU,2020,output,Elec,,,,output,1.47E+05,1
BAU,2020,Sectoral price,Elec,,,,Sectoral price,0.766324712,1
BAU,2020,employment,Elec,,,Labor,employment,0,1
BAU,2020,Sectoral wage,Elec,,,Labor,Sectoral wage,0.979612262,1
BAU,2020,aggregated wage,Elec,,,Labor,Sectoral wage,1,1
BAU,2020,output,Coal,,,,output,91467.16548,1
BAU,2020,Sectoral price,Coal,,,,Sectoral price,0.933281348,1
BAU,2020,employment,Coal,,,Labor,employment,6895.406076,1
BAU,2020,Sectoral wage,Coal,,,Labor,Sectoral wage,1.038081147,1
BAU,2020,aggregated wage,Coal,,,Labor,Sectoral wage,1.038081147,1
BAU,2020,output,Oilgas,,,,output,68158.45442,1
BAU,2020,Sectoral price,Oilgas,,,,Sectoral price,1.317811792,1
BAU,2020,employment,Oilgas,,,Labor,employment,2511.361551,1
BAU,2020,Sectoral wage,Oilgas,,,Labor,Sectoral wage,1.575930601,1
BAU,2020,aggregated wage,Oilgas,,,Labor,Sectoral wage,1.575930601,1
BAU,2020,output,Roil,,,,output,1.26E+05,1
BAU,2020,Sectoral price,Roil,,,,Sectoral price,1.166483646,1
BAU,2020,employment,Roil,,,Labor,employment,1112.288771,1
BAU,2020,Sectoral wage,Roil,,,Labor,Sectoral wage,0.924705728,1
BAU,2020,aggregated wage,Roil,,,Labor,Sectoral wage,0.924705728,1
BAU,2020,output,Gas,,,,output,15535.4841,1
BAU,2020,Sectoral price,Gas,,,,Sectoral price,0.977194437,1
BAU,2020,employment,Gas,,,Labor,employment,258.7386095,1
BAU,2020,Sectoral wage,Gas,,,Labor,Sectoral wage,1.022855237,1
BAU,2020,aggregated wage,Gas,,,Labor,Sectoral wage,1.022855237,1
BAU,2020,output,AgriPr,,,,output,2.52E+05,1
BAU,2020,Sectoral price,AgriPr,,,,Sectoral price,1.278881803,1
BAU,2020,employment,AgriPr,,,Labor,employment,44311.07802,1
BAU,2020,Sectoral wage,AgriPr,,,Labor,Sectoral wage,1.376589968,1
BAU,2020,aggregated wage,AgriPr,,,Labor,Sectoral wage,1.376589968,1
BAU,2020,output,FrsPr,,,,output,23631.95517,1
BAU,2020,Sectoral price,FrsPr,,,,Sectoral price,1.59936837,1
BAU,2020,employment,FrsPr,,,Labor,employment,3869.873387,1
BAU,2020,Sectoral wage,FrsPr,,,Labor,Sectoral wage,1.599789957,1
BAU,2020,aggregated wage,FrsPr,,,Labor,Sectoral wage,1.599789957,1
BAU,2020,output,AnimPr,,,,output,1.23E+05,1
BAU,2020,Sectoral price,AnimPr,,,,Sectoral price,1.166719976,1
BAU,2020,employment,AnimPr,,,Labor,employment,17594.86092,1
BAU,2020,Sectoral wage,AnimPr,,,Labor,Sectoral wage,1.279105636,1
BAU,2020,aggregated wage,AnimPr,,,Labor,Sectoral wage,1.279105636,1
BAU,2020,output,FshPr,,,,output,42454.81854,1
BAU,2020,Sectoral price,FshPr,,,,Sectoral price,1.210404239,1
BAU,2020,employment,FshPr,,,Labor,employment,7393.425905,1
BAU,2020,Sectoral wage,FshPr,,,Labor,Sectoral wage,1.337917894,1
BAU,2020,aggregated wage,FshPr,,,Labor,Sectoral wage,1.337917894,1
BAU,2020,output,OthAgri,,,,output,18787.94873,1
BAU,2020,Sectoral price,OthAgri,,,,Sectoral price,1.18741451,1
BAU,2020,employment,OthAgri,,,Labor,employment,2152.847615,1
BAU,2020,Sectoral wage,OthAgri,,,Labor,Sectoral wage,1.397409634,1
BAU,2020,aggregated wage,OthAgri,,,Labor,Sectoral wage,1.397409634,1
BAU,2020,output,Mine,,,,output,1.82E+05,1
BAU,2020,Sectoral price,Mine,,,,Sectoral price,1.032175442,1
BAU,2020,employment,Mine,,,Labor,employment,3964.378937,1
BAU,2020,Sectoral wage,Mine,,,Labor,Sectoral wage,1.141990516,1
BAU,2020,aggregated wage,Mine,,,Labor,Sectoral wage,1.141990516,1
BAU,2020,output,PapMfg,,,,output,68907.37059,1
BAU,2020,Sectoral price,PapMfg,,,,Sectoral price,1.028402039,1
BAU,2020,employment,PapMfg,,,Labor,employment,1666.218903,1
BAU,2020,Sectoral wage,PapMfg,,,Labor,Sectoral wage,1.443680052,1
BAU,2020,aggregated wage,PapMfg,,,Labor,Sectoral wage,1.443680052,1
BAU,2020,output,CheMfg,,,,output,1.65E+05,1
BAU,2020,Sectoral price,CheMfg,,,,Sectoral price,0.958548877,1
BAU,2020,employment,CheMfg,,,Labor,employment,2004.459251,1
BAU,2020,Sectoral wage,CheMfg,,,Labor,Sectoral wage,1.464995597,1
BAU,2020,aggregated wage,CheMfg,,,Labor,Sectoral wage,1.464995597,1
BAU,2020,output,CMMfg,,,,output,1.95E+05,1
BAU,2020,Sectoral price,CMMfg,,,,Sectoral price,0.938744647,1
BAU,2020,employment,CMMfg,,,Labor,employment,5311.069361,1
BAU,2020,Sectoral wage,CMMfg,,,Labor,Sectoral wage,1.43413906,1
BAU,2020,aggregated wage,CMMfg,,,Labor,Sectoral wage,1.43413906,1
BAU,2020,output,IST,,,,output,1.07E+05,1
BAU,2020,Sectoral price,IST,,,,Sectoral price,0.857076782,1
BAU,2020,employment,IST,,,Labor,employment,1019.838029,1
BAU,2020,Sectoral wage,IST,,,Labor,Sectoral wage,0.957903116,1
BAU,2020,aggregated wage,IST,,,Labor,Sectoral wage,0.957903116,1
BAU,2020,output,NFM,,,,output,1.93E+05,1
BAU,2020,Sectoral price,NFM,,,,Sectoral price,0.971894033,1
BAU,2020,employment,NFM,,,Labor,employment,1317.892084,1
BAU,2020,Sectoral wage,NFM,,,Labor,Sectoral wage,0.987166506,1
BAU,2020,aggregated wage,NFM,,,Labor,Sectoral wage,0.987166506,1
BAU,2020,output,MetalPr,,,,output,6.55E+05,1
BAU,2020,Sectoral price,MetalPr,,,,Sectoral price,0.927330418,1
BAU,2020,employment,MetalPr,,,Labor,employment,10378.15684,1
BAU,2020,Sectoral wage,MetalPr,,,Labor,Sectoral wage,1.44507632,1
BAU,2020,aggregated wage,MetalPr,,,Labor,Sectoral wage,1.44507632,1
BAU,2020,output,GenEqp,,,,output,7.73E+05,1
BAU,2020,Sectoral price,GenEqp,,,,Sectoral price,0.999202142,1
BAU,2020,employment,GenEqp,,,Labor,employment,16022.62778,1
BAU,2020,Sectoral wage,GenEqp,,,Labor,Sectoral wage,1.422227198,1
BAU,2020,aggregated wage,GenEqp,,,Labor,Sectoral wage,1.422227198,1
BAU,2020,output,TransEqp,,,,output,3.97E+05,1
BAU,2020,Sectoral price,TransEqp,,,,Sectoral price,1.010985945,1
BAU,2020,employment,TransEqp,,,Labor,employment,8723.29654,1
BAU,2020,Sectoral wage,TransEqp,,,Labor,Sectoral wage,1.438776735,1
BAU,2020,aggregated wage,TransEqp,,,Labor,Sectoral wage,1.438776735,1
BAU,2020,output,ElecEqp,,,,output,3.14E+05,1
BAU,2020,Sectoral price,ElecEqp,,,,Sectoral price,1.104629534,1
BAU,2020,employment,ElecEqp,,,Labor,employment,7825.405476,1
BAU,2020,Sectoral wage,ElecEqp,,,Labor,Sectoral wage,1.261692969,1
BAU,2020,aggregated wage,ElecEqp,,,Labor,Sectoral wage,1.261692969,1
BAU,2020,output,Biofuel,,,,output,880.3275759,1
BAU,2020,Sectoral price,Biofuel,,,,Sectoral price,1.017812208,1
BAU,2020,employment,Biofuel,,,Labor,employment,24.1365816,1
BAU,2020,Sectoral wage,Biofuel,,,Labor,Sectoral wage,1.466261354,1
BAU,2020,aggregated wage,Biofuel,,,Labor,Sectoral wage,1.466261354,1
BAU,2020,output,OthMfg,,,,output,1.58E+06,1
BAU,2020,Sectoral price,OthMfg,,,,Sectoral price,1.027201771,1
BAU,2020,employment,OthMfg,,,Labor,employment,38742.41048,1
BAU,2020,Sectoral wage,OthMfg,,,Labor,Sectoral wage,1.39584059,1
BAU,2020,aggregated wage,OthMfg,,,Labor,Sectoral wage,1.39584059,1
BAU,2020,output,Constr,,,,output,7.47E+05,1
BAU,2020,Sectoral price,Constr,,,,Sectoral price,1.002811227,1
BAU,2020,employment,Constr,,,Labor,employment,34571.59287,1
BAU,2020,Sectoral wage,Constr,,,Labor,Sectoral wage,1.459366426,1
BAU,2020,aggregated wage,Constr,,,Labor,Sectoral wage,1.459366426,1
BAU,2020,output,AirTran,,,,output,32679.77311,1
BAU,2020,Sectoral price,AirTran,,,,Sectoral price,1.172932358,1
BAU,2020,employment,AirTran,,,Labor,employment,887.5166673,1
BAU,2020,Sectoral wage,AirTran,,,Labor,Sectoral wage,1.560764561,1
BAU,2020,aggregated wage,AirTran,,,Labor,Sectoral wage,1.560764561,1
BAU,2020,output,OthTran,,,,output,2.68E+05,1
BAU,2020,Sectoral price,OthTran,,,,Sectoral price,0.945707789,1
BAU,2020,employment,OthTran,,,Labor,employment,14235.61624,1
BAU,2020,Sectoral wage,OthTran,,,Labor,Sectoral wage,1.434194735,1
BAU,2020,aggregated wage,OthTran,,,Labor,Sectoral wage,1.434194735,1
BAU,2020,output,RD,,,,output,1.41E+05,1
BAU,2020,Sectoral price,RD,,,,Sectoral price,0.994191058,1
BAU,2020,employment,RD,,,Labor,employment,7547.332944,1
BAU,2020,Sectoral wage,RD,,,Labor,Sectoral wage,1.448343311,1
BAU,2020,aggregated wage,RD,,,Labor,Sectoral wage,1.448343311,1
BAU,2020,output,Service,,,,output,2.03E+06,1
BAU,2020,Sectoral price,Service,,,,Sectoral price,0.954937469,1
BAU,2020,employment,Service,,,Labor,employment,1.45E+05,1
BAU,2020,Sectoral wage,Service,,,Labor,Sectoral wage,1.469069406,1
BAU,2020,aggregated wage,Service,,,Labor,Sectoral wage,1.469069406,1
BAU,2020,elec_output,,,T_D,,elec_output,6527.178727,1
BAU,2020,elec_price,,,T_D,,elec_price,1.815318047,1
BAU,2020,elec_tax,,,T_D,,elec_tax,0.048069152,1
BAU,2020,employment,,,T_D,Labor,employment,1881.730538,1
BAU,2020,elec_output,,,Coal_Power,,elec_output,4907.440209,1
BAU,2020,elec_price,,,Coal_Power,,elec_price,4.986244596,1
BAU,2020,elec_tax,,,Coal_Power,,elec_tax,0.057431269,1
BAU,2020,employment,,,Coal_Power,Labor,employment,485.5045797,1
BAU,2020,elec_output,,,Gas_Power,,elec_output,129.8766087,1
BAU,2020,elec_price,,,Gas_Power,,elec_price,5.325071982,1
BAU,2020,elec_tax,,,Gas_Power,,elec_tax,0.05772277,1
BAU,2020,employment,,,Gas_Power,Labor,employment,20.96403024,1
BAU,2020,elec_output,,,Oil_Power,,elec_output,5.137429444,1
BAU,2020,elec_price,,,Oil_Power,,elec_price,41.15083799,1
BAU,2020,elec_tax,,,Oil_Power,,elec_tax,0.00866825,1
BAU,2020,employment,,,Oil_Power,Labor,employment,23.08304752,1
BAU,2020,elec_output,,,Nuclear,,elec_output,111.2386287,1
BAU,2020,elec_price,,,Nuclear,,elec_price,12.5613785,1
BAU,2020,elec_tax,,,Nuclear,,elec_tax,0.012147132,1
BAU,2020,employment,,,Nuclear,Labor,employment,105.1047899,1
BAU,2020,elec_output,,,Hydro,,elec_output,1197.797433,1
BAU,2020,elec_price,,,Hydro,,elec_price,6.255312085,1
BAU,2020,elec_tax,,,Hydro,,elec_tax,0.04407789,1
BAU,2020,employment,,,Hydro,Labor,employment,922.0985198,1
BAU,2020,elec_output,,,Wind,,elec_output,143.5198479,1
BAU,2020,elec_price,,,Wind,,elec_price,18.3140129,1
BAU,2020,elec_tax,,,Wind,,elec_tax,-0.043772675,1
BAU,2020,employment,,,Wind,Labor,employment,258.7749454,1
BAU,2020,elec_output,,,Solar,,elec_output,6.480660293,1
BAU,2020,elec_price,,,Solar,,elec_price,15.614548,1
BAU,2020,elec_tax,,,Solar,,elec_tax,-0.198516937,1
BAU,2020,employment,,,Solar,Labor,employment,5.153947864,1
BAU,2020,elec_output,,,Biomass,,elec_output,37.38293547,1
BAU,2020,elec_price,,,Biomass,,elec_price,18.35322806,1
BAU,2020,elec_tax,,,Biomass,,elec_tax,-0.136079567,1
BAU,2020,employment,,,Biomass,Labor,employment,59.46648733,1
BAU,2020,ECO2,Elec,,,,ECO2,29.67948267,1
BAU,2020,ECO2,Coal,,,,ECO2,9.413301732,1
BAU,2020,ECO2,Oilgas,,,,ECO2,0.048205296,1
BAU,2020,ECO2,Roil,,,,ECO2,0.562085209,1
BAU,2020,ECO2,Gas,,,,ECO2,0.97510363,1
BAU,2020,ECO2,AgriPr,,,,ECO2,0.005720988,1
BAU,2020,ECO2,FrsPr,,,,ECO2,0.004509691,1
BAU,2020,ECO2,AnimPr,,,,ECO2,0.002727255,1
BAU,2020,ECO2,FshPr,,,,ECO2,0.004231982,1
BAU,2020,ECO2,OthAgri,,,,ECO2,0.002864666,1
BAU,2020,ECO2,Mine,,,,ECO2,0.678262259,1
BAU,2020,ECO2,PapMfg,,,,ECO2,0.956205227,1
BAU,2020,ECO2,CheMfg,,,,ECO2,5.107409747,1
BAU,2020,ECO2,CMMfg,,,,ECO2,7.724395422,1
BAU,2020,ECO2,IST,,,,ECO2,5.150573002,1
BAU,2020,ECO2,NFM,,,,ECO2,1.156377712,1
BAU,2020,ECO2,MetalPr,,,,ECO2,18.85430743,1
BAU,2020,ECO2,GenEqp,,,,ECO2,0.653596655,1
BAU,2020,ECO2,TransEqp,,,,ECO2,0.126242484,1
BAU,2020,ECO2,ElecEqp,,,,ECO2,0,1
BAU,2020,ECO2,Biofuel,,,,ECO2,0.004111738,1
BAU,2020,ECO2,OthMfg,,,,ECO2,6.849292148,1
BAU,2020,ECO2,Constr,,,,ECO2,0.553005906,1
BAU,2020,ECO2,AirTran,,,,ECO2,0.011470878,1
BAU,2020,ECO2,OthTran,,,,ECO2,0.202386498,1
BAU,2020,ECO2,RD,,,,ECO2,0.049449717,1
BAU,2020,ECO2,Service,,,,ECO2,0.579789949,1
BAU,2020,ECO2,fd,,,,ECO2,0.643053599,1
BAU,2020,ECO2,Elec,,,,ECO2,0.0399377,1
BAU,2020,ECO2,Coal,,,,ECO2,0.056922412,1
BAU,2020,ECO2,Oilgas,,,,ECO2,0.163263313,1
BAU,2020,ECO2,Roil,,,,ECO2,0.572400595,1
BAU,2020,ECO2,Gas,,,,ECO2,0.048608026,1
BAU,2020,ECO2,AgriPr,,,,ECO2,0.496360898,1
BAU,2020,ECO2,FrsPr,,,,ECO2,0.051689014,1
BAU,2020,ECO2,AnimPr,,,,ECO2,0.041102494,1
BAU,2020,ECO2,FshPr,,,,ECO2,0.079340479,1
BAU,2020,ECO2,OthAgri,,,,ECO2,0.034868949,1
BAU,2020,ECO2,Mine,,,,ECO2,0.43349315,1
BAU,2020,ECO2,PapMfg,,,,ECO2,0.017151515,1
BAU,2020,ECO2,CheMfg,,,,ECO2,0.49646273,1
BAU,2020,ECO2,CMMfg,,,,ECO2,0.621250438,1
BAU,2020,ECO2,IST,,,,ECO2,0.013665714,1
BAU,2020,ECO2,NFM,,,,ECO2,0.210800819,1
BAU,2020,ECO2,MetalPr,,,,ECO2,0.299509982,1
BAU,2020,ECO2,GenEqp,,,,ECO2,0.268535957,1
BAU,2020,ECO2,TransEqp,,,,ECO2,0.112391281,1
BAU,2020,ECO2,ElecEqp,,,,ECO2,0.061646002,1
BAU,2020,ECO2,Biofuel,,,,ECO2,0.000526608,1
BAU,2020,ECO2,OthMfg,,,,ECO2,1.30045438,1
BAU,2020,ECO2,Constr,,,,ECO2,0.853149302,1
BAU,2020,ECO2,AirTran,,,,ECO2,0.721533689,1
BAU,2020,ECO2,OthTran,,,,ECO2,3.870741545,1
BAU,2020,ECO2,RD,,,,ECO2,0.371660125,1
BAU,2020,ECO2,Service,,,,ECO2,2.016452893,1
BAU,2020,ECO2,fd,,,,ECO2,1.108493774,1
BAU,2020,ECO2,Elec,,,,ECO2,0.205175883,1
BAU,2020,ECO2,Coal,,,,ECO2,0.017590396,1
BAU,2020,ECO2,Oilgas,,,,ECO2,0.009847018,1
BAU,2020,ECO2,Roil,,,,ECO2,0.056033107,1
BAU,2020,ECO2,Gas,,,,ECO2,0.622933422,1
BAU,2020,ECO2,AgriPr,,,,ECO2,0.000082553,1
BAU,2020,ECO2,FrsPr,,,,ECO2,0.000049974,1
BAU,2020,ECO2,AnimPr,,,,ECO2,0.000016509,1
BAU,2020,ECO2,FshPr,,,,ECO2,0.000249668,1
BAU,2020,ECO2,OthAgri,,,,ECO2,0.000181376,1
BAU,2020,ECO2,Mine,,,,ECO2,0.004323143,1
BAU,2020,ECO2,PapMfg,,,,ECO2,0.001100121,1
BAU,2020,ECO2,CheMfg,,,,ECO2,0.435598527,1
BAU,2020,ECO2,CMMfg,,,,ECO2,0.020820552,1
BAU,2020,ECO2,IST,,,,ECO2,0.002033845,1
BAU,2020,ECO2,NFM,,,,ECO2,0.006986953,1
BAU,2020,ECO2,MetalPr,,,,ECO2,0.049279942,1
BAU,2020,ECO2,GenEqp,,,,ECO2,0.052126955,1
BAU,2020,ECO2,TransEqp,,,,ECO2,0.005412087,1
BAU,2020,ECO2,ElecEqp,,,,ECO2,0.003601626,1
BAU,2020,ECO2,Biofuel,,,,ECO2,0.000000245,1
BAU,2020,ECO2,OthMfg,,,,ECO2,0.078058817,1
BAU,2020,ECO2,Constr,,,,ECO2,0.000839227,1
BAU,2020,ECO2,AirTran,,,,ECO2,0.000816281,1
BAU,2020,ECO2,OthTran,,,,ECO2,0.527870365,1
BAU,2020,ECO2,RD,,,,ECO2,0.003541078,1
BAU,2020,ECO2,Service,,,,ECO2,0.237848519,1
BAU,2020,ECO2,fd,,,,ECO2,1.088485265,1
BAU,2020,total employment,,,,Labor,total employment,2.64E+05,1
BAU,2020,aggregated wage,,,,Labor,aggregated wage,1.406154816,1
BAU,2020,GDP,,,,,GDP,8.15E+05,1
BAU,2020,TFP,,,,,TFP,1.477455444,1
BAU,2020,Welfare,,,,,Welfare,7.96E+05,1
BAU,2020,clim0,,,,,clim0,1,1
BAU,2020,tclim,,,,,tclim,118.0422598,1
BAU,2020,pco2,,,,,carbon price,0.00001,1
BAU,2025,output,Elec,,,,output,1.47E+05,1
BAU,2025,Sectoral price,Elec,,,,Sectoral price,0.627356618,1
BAU,2025,employment,Elec,,,Labor,employment,0,1
BAU,2025,Sectoral wage,Elec,,,Labor,Sectoral wage,0.857984891,1
BAU,2025,aggregated wage,Elec,,,Labor,Sectoral wage,1,1
BAU,2025,output,Coal,,,,output,91467.16548,1
BAU,2025,Sectoral price,Coal,,,,Sectoral price,0.835098518,1
BAU,2025,employment,Coal,,,Labor,employment,6930.4732,1
BAU,2025,Sectoral wage,Coal,,,Labor,Sectoral wage,0.908844474,1
BAU,2025,aggregated wage,Coal,,,Labor,Sectoral wage,0.908844474,1
BAU,2025,output,Oilgas,,,,output,68158.45442,1
BAU,2025,Sectoral price,Oilgas,,,,Sectoral price,1.556471397,1
BAU,2025,employment,Oilgas,,,Labor,employment,3228.774075,1
BAU,2025,Sectoral wage,Oilgas,,,Labor,Sectoral wage,1.764902551,1
BAU,2025,aggregated wage,Oilgas,,,Labor,Sectoral wage,1.764902551,1
BAU,2025,output,Roil,,,,output,1.26E+05,1
BAU,2025,Sectoral price,Roil,,,,Sectoral price,1.296287266,1
BAU,2025,employment,Roil,,,Labor,employment,1041.825632,1
BAU,2025,Sectoral wage,Roil,,,Labor,Sectoral wage,0.75446007,1
BAU,2025,aggregated wage,Roil,,,Labor,Sectoral wage,0.75446007,1
