Scenario,rate,delta,variable,sector,subsector,labor,qualifier,value,solvestat
"P_ECF_solar",3.420000000,0.050000000,"TJ","","total","LabSk","TJ",-0.099862839,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CIMJ","","total","LabSk","CIMJ",2.990138100,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"MJ","","total","LabSk","MJ",0.259940088,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"IDJ","","total","LabSk","IDJ",-3.409340620,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"TJ","","total","LabUn","TJ",-2.939837279,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CIMJ","","total","LabUn","CIMJ",11.978932136,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"MJ","","total","LabUn","MJ",0.811902122,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"IDJ","","total","LabUn","IDJ",-15.832275094,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Elec","","LabSk","CONJ",-0.000104951,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Elec","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Elec","","LabUn","CONJ",-0.000179520,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Elec","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Coal","","LabSk","CONJ",-0.328872568,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Coal","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Coal","","LabUn","CONJ",-2.626395725,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Coal","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Oilgas","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Oilgas","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Oilgas","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Oilgas","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Roil","","LabSk","CONJ",-1.415517366,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Roil","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Roil","","LabUn","CONJ",-2.217246017,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Roil","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Gas","","LabSk","CONJ",-4.886962762,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Gas","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Gas","","LabUn","CONJ",-11.452316667,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Gas","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Agri","","LabSk","CONJ",-0.062772298,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Agri","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Agri","","LabUn","CONJ",-2.920271516,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Agri","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Mine","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Mine","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Mine","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Mine","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","PapMfg","","LabSk","CONJ",-0.000132808,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","PapMfg","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","PapMfg","","LabUn","CONJ",-0.001262857,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","PapMfg","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","CheMfg","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","CheMfg","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","CheMfg","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","CheMfg","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","CMMfg","","LabSk","CONJ",-0.000166584,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","CMMfg","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","CMMfg","","LabUn","CONJ",-0.002159301,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","CMMfg","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","IST","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","IST","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","IST","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","IST","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","NFM","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","NFM","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","NFM","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","NFM","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","MetalPr","","LabSk","CONJ",-0.000206564,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","MetalPr","","LabSk","INVJ",0.015557348,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","MetalPr","","LabUn","CONJ",-0.001977719,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","MetalPr","","LabUn","INVJ",0.148951696,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","GenEqp","","LabSk","CONJ",-0.005301305,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","GenEqp","","LabSk","INVJ",0.617838231,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","GenEqp","","LabUn","CONJ",-0.026037739,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","GenEqp","","LabUn","INVJ",3.034556657,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","TransEqp","","LabSk","CONJ",-0.006963593,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","TransEqp","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","TransEqp","","LabUn","CONJ",-0.029088015,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","TransEqp","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","ElecEqp","","LabSk","CONJ",-0.006277394,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","ElecEqp","","LabSk","INVJ",0.204705229,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","ElecEqp","","LabUn","CONJ",-0.027874927,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","ElecEqp","","LabUn","INVJ",0.908998695,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","OthMfg","","LabSk","CONJ",-0.055245506,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","OthMfg","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","OthMfg","","LabUn","CONJ",-0.602166921,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","OthMfg","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Constr","","LabSk","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Constr","","LabSk","INVJ",0.157464977,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Constr","","LabUn","CONJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Constr","","LabUn","INVJ",2.272076645,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","AirTran","","LabSk","CONJ",-0.001633994,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","AirTran","","LabSk","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","AirTran","","LabUn","CONJ",-0.001070876,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","AirTran","","LabUn","INVJ",0.000000000,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","OthTran","","LabSk","CONJ",-0.020780252,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","OthTran","","LabSk","INVJ",0.234332386,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","OthTran","","LabUn","CONJ",-0.201690566,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","OthTran","","LabUn","INVJ",2.274401324,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","RD","","LabSk","CONJ",-0.032147671,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","RD","","LabSk","INVJ",0.418825169,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","RD","","LabUn","CONJ",-0.016648253,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","RD","","LabUn","INVJ",0.216896188,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Service","","LabSk","CONJ",-1.252729285,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Service","","LabSk","INVJ",1.341414760,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"CONJ","Service","","LabUn","CONJ",-2.916575452,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"INVJ","Service","","LabUn","INVJ",3.123050931,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"ECF","","","","ECF",0.006633189,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"capital price","","","","pk",1.001738808,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"consumption price","","","","pc",1.000645006,1.000000000
"P_ECF_solar",3.420000000,0.050000000,"investment price","","","","pinv",1.000598776,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Elec","","","output",48672.678287854,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Elec","","","price",0.999082200,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Elec","","LabSk","employment",144.850962999,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Elec","","LabSk","Sectoral wage",11.486159326,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Elec","","LabSk","employment intensity",0.002976022,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Elec","","LabUn","employment",247.780691013,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Elec","","LabUn","Sectoral wage",8.079668277,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Elec","","LabUn","employment intensity",0.005090755,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Elec","","total","employment intensity",0.008066777,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Coal","","","output",27550.171704131,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Coal","","","price",1.000179987,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Coal","","LabSk","employment",57.281653363,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Coal","","LabSk","Sectoral wage",17.543538825,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Coal","","LabSk","employment intensity",0.002079176,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Coal","","LabUn","employment",457.476395378,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Coal","","LabUn","Sectoral wage",11.681651615,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Coal","","LabUn","employment intensity",0.016605210,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Coal","","total","employment intensity",0.018684386,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Oilgas","","","output",11337.676699999,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Oilgas","","","price",1.000821626,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Oilgas","","LabSk","employment",41.915059318,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Oilgas","","LabSk","Sectoral wage",16.744893083,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Oilgas","","LabSk","employment intensity",0.003696971,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Oilgas","","LabUn","employment",69.582180549,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Oilgas","","LabUn","Sectoral wage",11.824109828,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Oilgas","","LabUn","employment intensity",0.006137252,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Oilgas","","total","employment intensity",0.009834223,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Roil","","","output",34950.366035314,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Roil","","","price",1.000792850,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Roil","","LabSk","employment",22.217444806,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Roil","","LabSk","Sectoral wage",24.747978786,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Roil","","LabSk","employment intensity",0.000635686,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Roil","","LabUn","employment",34.802738916,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Roil","","LabUn","Sectoral wage",17.297219045,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Roil","","LabUn","employment intensity",0.000995776,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Roil","","total","employment intensity",0.001631462,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Gas","","","output",4047.461418890,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Gas","","","price",1.000535613,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Gas","","LabSk","employment",14.791953918,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Gas","","LabSk","Sectoral wage",6.224840870,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Gas","","LabSk","employment intensity",0.003654625,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Gas","","LabUn","employment",34.665741576,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Gas","","LabUn","Sectoral wage",4.325653370,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Gas","","LabUn","employment intensity",0.008564811,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Gas","","total","employment intensity",0.012219436,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Agri","","","output",89405.647725328,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Agri","","","price",1.000117093,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Agri","","LabSk","employment",708.029330268,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Agri","","LabSk","Sectoral wage",2.664448885,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Agri","","LabSk","employment intensity",0.007919291,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Agri","","LabUn","employment",32940.264904812,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Agri","","LabUn","Sectoral wage",1.552229204,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Agri","","LabUn","employment intensity",0.368436064,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Agri","","total","employment intensity",0.376355354,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","Mine","","","output",18831.887059904,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","Mine","","","price",1.000681280,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Mine","","LabSk","employment",23.254764877,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Mine","","LabSk","Sectoral wage",20.918177289,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Mine","","LabSk","employment intensity",0.001234861,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","Mine","","LabUn","employment",211.900543671,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","Mine","","LabUn","Sectoral wage",13.392663889,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Mine","","LabUn","employment intensity",0.011252220,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","Mine","","total","employment intensity",0.012487082,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","PapMfg","","","output",12417.706885584,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","PapMfg","","","price",1.000574618,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","PapMfg","","LabSk","employment",20.831483896,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","PapMfg","","LabSk","Sectoral wage",7.085350223,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","PapMfg","","LabSk","employment intensity",0.001677563,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","PapMfg","","LabUn","employment",198.093384843,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","PapMfg","","LabUn","Sectoral wage",4.829084598,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","PapMfg","","LabUn","employment intensity",0.015952493,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","PapMfg","","total","employment intensity",0.017630056,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","CheMfg","","","output",28147.821983526,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","CheMfg","","","price",1.000526250,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","CheMfg","","LabSk","employment",37.288236586,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","CheMfg","","LabSk","Sectoral wage",10.354902339,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CheMfg","","LabSk","employment intensity",0.001324729,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","CheMfg","","LabUn","employment",133.860775382,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","CheMfg","","LabUn","Sectoral wage",6.893242930,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CheMfg","","LabUn","employment intensity",0.004755635,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CheMfg","","total","employment intensity",0.006080364,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","CMMfg","","","output",37119.709778656,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","CMMfg","","","price",1.000523332,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","CMMfg","","LabSk","employment",41.042317960,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","CMMfg","","LabSk","Sectoral wage",9.506119058,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CMMfg","","LabSk","employment intensity",0.001105675,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","CMMfg","","LabUn","employment",532.024111142,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","CMMfg","","LabUn","Sectoral wage",5.919880774,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CMMfg","","LabUn","employment intensity",0.014332658,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","CMMfg","","total","employment intensity",0.015438333,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"output","IST","","","output",16131.181609490,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral price","IST","","","price",1.000655968,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","IST","","LabSk","employment",36.007861338,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","IST","","LabSk","Sectoral wage",7.339356108,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment intensity","IST","","LabSk","employment intensity",0.002232190,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"employment","IST","","LabUn","employment",151.162117746,1.000000000
"P_ECF_solar",3.600000000,0.050000000,"Sectoral wage","IST","","LabUn","Sectoral wage",4.996603414,1.000000000
